F055_CMPPMD/F055-CREFA02-156.dat,464.9342285
F055_CMPPMD/F055-CREFA02-157.dat,464.2140625
F055_CMPPMD/F055-CREFA02-158.dat,472.5176758
F055_CMPPMD/F055-CREFA02-159.dat,468.5272949
F055_CMPPMD/F055-CREFA02-160.dat,466.7547852
F055_CMPPMD/F055-CREFA02-161.dat,482.7003418
F055_CMPPMD/F055-CREFA02-162.dat,480.6505859
F055_CMPPMD/F055-CREFA02-163.dat,481.1769531
F055_CMPPMD/F055-CREFA02-164.dat,475.7501953
F055_CMPPMD/F055-CREFA02-165.dat,497.567041
F055_CMPPMD/F055-CREFA02-166.dat,491.0183594
F055_CMPPMD/F055-CREFA02-167.dat,488.4998047
F055_CMPPMD/F055-CREFA02-168.dat,487.2647461
F055_CMPPMD/F055-CREFA02-169.dat,483.6424316
F055_CMPPMD/F055-CREFA02-170.dat,473.4716797
F055_CMPPMD/F055-CREFA02-171.dat,456.9123535
F055_CMPPMD/F055-CREFA02-172.dat,456.4988281
F055_CMPPMD/F055-CREFA02-173.dat,461.0444824
F055_CMPPMD/F055-CREFA02-174.dat,461.6119629
F055_CMPPMD/F055-CREFA02-175.dat,467.766748
F055_CMPPMD/F055-CREFA02-176.dat,460.8175781
F055_CMPPMD/F055-CREFA02-177.dat,457.5009277
F055_CMPPMD/F055-CREFA02-178.dat,473.6793457
F055_CMPPMD/F055-CREFA02-179.dat,476.0314453
F055_CMPPMD/F055-CREFA02-180.dat,474.3467285
F055_CMPPMD/F055-CREFA02-181.dat,474.0290039
F055_CMPPMD/F055-CREFA02-182.dat,482.9147949
F055_CMPPMD/F055-CREFA02-183.dat,484.1263672
F055_CMPPMD/F055-CREFA02-184.dat,481.5928711
F055_CMPPMD/F055-CREFA02-185.dat,478.7361328
F055_CMPPMD/F055-CREFA02-186.dat,473.295166
F055_CMPPMD/F055-CREFA02-187.dat,465.4696777
