SE PSI DELTA			
SE	282.688	0.687513	-0.648445
SE	282.87	0.686701	-0.650387
SE	283.052	0.685869	-0.652318
SE	283.235	0.68501	-0.65425
SE	283.419	0.684123	-0.65618
SE	283.602	0.683213	-0.65809
SE	283.787	0.682263	-0.66001
SE	283.971	0.681287	-0.661909
SE	284.156	0.68027	-0.663807
SE	284.342	0.67921	-0.665705
SE	284.528	0.678111	-0.667593
SE	284.714	0.676969	-0.669472
SE	284.901	0.675777	-0.671351
SE	285.088	0.674537	-0.673229
SE	285.276	0.673249	-0.675155
SE	285.464	0.671921	-0.677123
SE	285.653	0.670551	-0.679136
SE	285.842	0.669159	-0.681145
SE	286.032	0.66773	-0.683189
SE	286.222	0.666277	-0.685255
SE	286.413	0.664794	-0.687346
SE	286.603	0.663299	-0.689436
SE	286.795	0.661772	-0.691553
SE	286.987	0.660231	-0.693668
SE	287.179	0.658679	-0.695778
SE	287.372	0.657108	-0.697886
SE	287.565	0.65553	-0.699976
SE	287.759	0.653938	-0.702055
SE	287.954	0.652333	-0.704115
SE	288.149	0.650724	-0.706142
SE	288.344	0.649113	-0.708128
SE	288.54	0.647492	-0.71008
SE	288.736	0.64587	-0.71198
SE	288.932	0.644247	-0.713825
SE	289.13	0.642608	-0.715626
SE	289.327	0.640987	-0.71744
SE	289.526	0.63935	-0.719196
SE	289.724	0.637719	-0.720864
SE	289.923	0.636079	-0.722453
SE	290.123	0.634418	-0.723967
SE	290.323	0.632702	-0.725432
SE	290.524	0.630923	-0.726861
SE	290.725	0.629096	-0.72825
SE	290.927	0.627216	-0.729607
SE	291.129	0.625297	-0.730928
SE	291.332	0.623334	-0.732222
SE	291.535	0.621342	-0.733485
SE	291.74	0.619316	-0.734723
SE	291.944	0.617272	-0.735932
SE	292.149	0.615204	-0.73712
SE	292.354	0.613127	-0.738281
SE	292.56	0.611038	-0.739422
SE	292.766	0.60895	-0.740538
SE	292.973	0.606825	-0.741634
SE	293.18	0.604714	-0.742705
